 "command";"executable";"simtype";"ncores";"width";"depth";"end time" ;"branch-misses";"branch-misses (of all branches          (50.90%))";"branches";"branches (M/sec                    (51.33%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (49.99%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (M/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (50.19%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (50.41%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";2;10;10;500000;4894573.0;0.030699999999999998;159222321.0;994.489;18.0;0.112;1.0;0.006;531693948.0;3.321;787750212.0;1.48;737.0;0.005;104311634.0;0.1962;48908591.0;0.092;160.104615;1.635;0.097910345
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";2;10;10;500000;5059966.0;0.030600000000000002;165484410.0;1044.005;19.0;0.12;1.0;0.006;531994389.0;3.356;794953137.0;1.49;735.0;0.005;104291779.0;0.196;49718498.0;0.0935;158.509249;1.63;0.097241154
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";2;10;10;500000;5040991.0;0.0316;159410019.0;1005.649;16.0;0.101;1.0;0.006;524238705.0;3.307;776067794.0;1.48;726.0;0.005;104972377.0;0.2002;47957212.0;0.0915;158.514632;1.634;0.096992417
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";2;10;10;500000;4893305.0;0.03;163143855.0;1008.835;17.0;0.105;1.0;0.006;534744368.0;3.307;805654766.0;1.51;733.0;0.005;104585294.0;0.1956;48351443.0;0.0904;161.715049;1.645;0.0983358
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";2;10;10;500000;4941834.0;0.031400000000000004;157524227.0;970.359;17.0;0.105;1.0;0.006;524978727.0;3.234;790160349.0;1.51;739.0;0.005;103660389.0;0.1975;50021664.0;0.0953;162.335984;1.644;0.098745908
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";2;10;10;500000;4952439.0;0.0292;169797646.0;1051.444;19.0;0.118;1.0;0.006;541236441.0;3.352;813434601.0;1.5;732.0;0.005;108319501.0;0.20010000000000003;48002438.0;0.08869999999999999;161.490014;1.669;0.096784698
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";2;10;10;500000;4929307.0;0.0311;158406328.0;999.456;18.0;0.114;1.0;0.006;520619087.0;3.285;770017830.0;1.48;731.0;0.005;102019325.0;0.196;48248636.0;0.09269999999999999;158.492611;1.634;0.096977915
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";2;10;10;500000;5053638.0;0.0315;160609157.0;999.496;18.0;0.112;1.0;0.006;526499701.0;3.276;787218285.0;1.5;740.0;0.005;109584317.0;0.20809999999999998;50101610.0;0.09519999999999999;160.69014;1.621;0.099117575
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";2;10;10;500000;4987385.0;0.031;160643385.0;1017.342;18.0;0.114;1.0;0.006;519290893.0;3.289;781738439.0;1.51;745.0;0.005;101386200.0;0.19519999999999998;46824886.0;0.0902;157.904988;1.63;0.096902295
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";2;10;10;500000;4836819.0;0.0302;159981143.0;1019.577;18.0;0.115;1.0;0.006;519227930.0;3.309;780770493.0;1.5;731.0;0.005;103272663.0;0.1989;44879769.0;0.0864;156.909382;1.638;0.09578977
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";2;10;10;500000;4907003.0;0.0297;165324483.0;1044.362;18.0;0.114;1.0;0.006;528595013.0;3.339;797046881.0;1.51;735.0;0.005;101871510.0;0.19269999999999998;46147089.0;0.0873;158.301833;1.628;0.097264274
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";2;10;10;500000;4884642.0;0.030600000000000002;159742092.0;1009.965;19.0;0.12;1.0;0.006;517581334.0;3.272;780342090.0;1.51;741.0;0.005;101637123.0;0.19640000000000002;49485420.0;0.0956;158.165927;1.627;0.097192844
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";2;10;10;500000;4965424.0;0.029900000000000003;165937801.0;1054.258;19.0;0.121;1.0;0.006;526883682.0;3.347;809725519.0;1.54;735.0;0.005;102519277.0;0.1946;47059879.0;0.08929999999999999;157.397712;1.651;0.095352908
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";2;10;10;500000;4845176.0;0.0287;168655788.0;1054.753;19.0;0.119;1.0;0.006;522674600.0;3.269;821956639.0;1.57;736.0;0.005;100603729.0;0.1925;47595839.0;0.0911;159.900796;1.683;0.09503337
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";2;10;10;500000;4970790.0;0.0315;157745313.0;993.278;18.0;0.113;1.0;0.006;526168554.0;3.313;784078107.0;1.49;732.0;0.005;108351967.0;0.2059;48496421.0;0.0922;158.812924;1.626;0.097645574
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";2;15;15;500000;17100012.0;0.030699999999999998;557752336.0;1041.772;57.0;0.106;1.0;0.002;1873955884.0;3.5;2688756666.0;1.43;954.0;0.002;425752531.0;0.22719999999999999;166816304.0;0.08900000000000001;535.387996;1.523;0.351486021
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";2;15;15;500000;16772830.0;0.0301;557796567.0;1040.702;58.0;0.108;1.0;0.002;1862175559.0;3.474;2682693338.0;1.44;952.0;0.002;433300704.0;0.2327;161598706.0;0.0868;535.981233;1.518;0.353092181
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";2;15;15;500000;16529163.0;0.0301;548283859.0;1027.649;60.0;0.112;1.0;0.002;1854231053.0;3.475;2652822780.0;1.43;944.0;0.002;426563967.0;0.23;172234516.0;0.0929;533.532466;1.515;0.352189941
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";2;15;15;500000;16455695.0;0.0296;556483147.0;1042.833;59.0;0.111;1.0;0.002;1858251459.0;3.482;2690275308.0;1.45;943.0;0.002;427674982.0;0.23010000000000003;162107751.0;0.0872;533.626088;1.52;0.351179489
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";2;15;15;500000;16610444.0;0.0297;559196656.0;1049.324;59.0;0.111;1.0;0.002;1889979606.0;3.547;2690320103.0;1.42;947.0;0.002;453880281.0;0.2402;165467864.0;0.0876;532.911234;1.54;0.346110416
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";2;15;15;500000;16645746.0;0.03;554105990.0;1045.312;57.0;0.108;1.0;0.002;1871561734.0;3.531;2674745789.0;1.43;949.0;0.002;429366284.0;0.22940000000000002;154661842.0;0.08259999999999999;530.086451;1.515;0.349813484
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";2;15;15;500000;16695804.0;0.03;555907280.0;1032.248;57.0;0.106;1.0;0.002;1881440333.0;3.494;2673424354.0;1.42;943.0;0.002;440213876.0;0.23399999999999999;163278175.0;0.0868;538.540384;1.523;0.353495256
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";2;15;15;500000;16703173.0;0.0301;554214995.0;1035.951;59.0;0.11;1.0;0.002;1858581163.0;3.474;2670491513.0;1.44;946.0;0.002;424662545.0;0.2285;169284973.0;0.0911;534.982045;1.518;0.352331101
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";2;15;15;500000;16758705.0;0.030899999999999997;542009887.0;1003.288;58.0;0.107;1.0;0.002;1884277333.0;3.488;2628446166.0;1.39;948.0;0.002;448220551.0;0.2379;181449233.0;0.09630000000000001;540.233488;1.511;0.357580738
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";2;15;15;500000;16708713.0;0.0302;552986790.0;1024.47;58.0;0.107;1.0;0.002;1893280236.0;3.508;2669556709.0;1.41;943.0;0.002;450940653.0;0.2382;164941492.0;0.08710000000000001;539.778264;1.528;0.353344232
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";2;15;15;500000;16772084.0;0.0302;554832584.0;1041.228;58.0;0.109;1.0;0.002;1878542543.0;3.525;2663608896.0;1.42;952.0;0.002;422354950.0;0.2248;165657545.0;0.0882;532.863537;1.524;0.349670821
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";2;15;15;500000;16642655.0;0.0305;546450170.0;1022.184;57.0;0.107;1.0;0.002;1857896528.0;3.475;2654359776.0;1.43;943.0;0.002;429357294.0;0.2311;179090446.0;0.0964;534.590951;1.515;0.352773623
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";2;15;15;500000;16909856.0;0.0313;541079378.0;1016.906;55.0;0.103;1.0;0.002;1851480961.0;3.48;2626629418.0;1.42;954.0;0.002;421582067.0;0.22769999999999999;187196489.0;0.1011;532.084191;1.508;0.352932476
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";2;15;15;500000;16750701.0;0.0308;544593517.0;1022.853;56.0;0.105;1.0;0.002;1866990321.0;3.507;2642050970.0;1.42;953.0;0.002;432191524.0;0.23149999999999998;172410161.0;0.09230000000000001;532.425733;1.521;0.350023019
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";2;15;15;500000;16616217.0;0.03;554452098.0;1031.412;58.0;0.108;1.0;0.002;1870735830.0;3.48;2682714340.0;1.43;947.0;0.002;418449938.0;0.2237;169769730.0;0.0908;537.566059;1.519;0.353901598
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";2;20;20;500000;44977925.0;0.0325;1382368683.0;1010.578;141.0;0.103;1.0;0.001;4883546024.0;3.57;6745069703.0;1.38;1099.0;0.803;1106584772.0;0.2266;570185465.0;0.1168;1367.899639;1.428;0.958063608
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";2;20;20;500000;44337660.0;0.030699999999999998;1445652245.0;1067.381;142.0;0.105;1.0;0.001;4835156976.0;3.57;6967386368.0;1.44;1095.0;0.808;1096640627.0;0.2268;425529871.0;0.08800000000000001;1354.392135;1.424;0.951020427
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";2;20;20;500000;45442008.0;0.031200000000000002;1455211443.0;1058.616;143.0;0.104;1.0;0.001;4923001100.0;3.581;7010919908.0;1.42;1095.0;0.797;1107293387.0;0.2249;491092052.0;0.0998;1374.636078;1.425;0.964387769
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";2;20;20;500000;47013888.0;0.0325;1445964929.0;1045.048;143.0;0.103;1.0;0.001;4961667462.0;3.586;6972061071.0;1.41;1096.0;0.792;1128141684.0;0.2274;507205995.0;0.10220000000000001;1383.635383;1.426;0.970017636
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";2;20;20;500000;45001507.0;0.0311;1446689440.0;1063.902;147.0;0.108;1.0;0.001;4845608327.0;3.563;6982526352.0;1.44;1097.0;0.807;1098781194.0;0.2268;446202310.0;0.09210000000000002;1359.79604;1.426;0.953441055
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";2;20;20;500000;45213064.0;0.031;1458997016.0;1065.99;143.0;0.104;1.0;0.001;4882675722.0;3.567;7009543806.0;1.44;1099.0;0.803;1108198017.0;0.22699999999999998;449893590.0;0.09210000000000002;1368.677503;1.424;0.961315376
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";2;20;20;500000;44731727.0;0.031;1441019700.0;1053.439;143.0;0.105;1.0;0.001;4876645169.0;3.565;6935647210.0;1.42;1099.0;0.803;1114940642.0;0.2286;458296424.0;0.094;1367.919257;1.423;0.96140857
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";2;20;20;500000;45225047.0;0.0319;1416532487.0;1033.619;142.0;0.104;1.0;0.001;4870406349.0;3.554;6850224451.0;1.41;1096.0;0.8;1102698481.0;0.22640000000000002;504589980.0;0.1036;1370.459208;1.421;0.964133447
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";2;20;20;500000;48572895.0;0.0349;1393020356.0;1003.496;146.0;0.105;1.0;0.001;4937048278.0;3.557;6776173468.0;1.37;1099.0;0.792;1065605797.0;0.2158;606564848.0;0.1229;1388.167581;1.415;0.980974096
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";2;20;20;500000;48331458.0;0.0342;1415198410.0;1024.741;143.0;0.104;1.0;0.001;4921753102.0;3.564;6860901963.0;1.39;1101.0;0.797;1071730073.0;0.21780000000000002;555696477.0;0.11289999999999999;1381.029671;1.412;0.978050423
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";2;20;20;500000;48344321.0;0.0335;1442358835.0;1046.865;144.0;0.105;1.0;0.001;4930046549.0;3.578;6962633184.0;1.41;1096.0;0.795;1065777687.0;0.2162;518554315.0;0.1052;1377.78813;1.419;0.971186894
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";2;20;20;500000;46925553.0;0.0322;1457137309.0;1057.337;144.0;0.104;1.0;0.001;4909735418.0;3.563;7017271745.0;1.43;1100.0;0.798;1089587614.0;0.22190000000000001;472673194.0;0.09630000000000001;1378.120528;1.422;0.969479169
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";2;20;20;500000;45765139.0;0.0323;1415222292.0;1029.901;144.0;0.105;1.0;0.001;4881995563.0;3.553;6860203597.0;1.41;1106.0;0.805;1105382657.0;0.22640000000000002;496301220.0;0.1017;1374.134579;1.425;0.964120025
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";2;20;20;500000;45164282.0;0.0317;1426156451.0;1033.539;143.0;0.104;1.0;0.001;4903698325.0;3.554;6907043130.0;1.41;1096.0;0.794;1140128063.0;0.2325;507183225.0;0.10339999999999999;1379.876801;1.432;0.963388099
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";2;20;20;500000;48219733.0;0.0335;1438165049.0;1038.416;144.0;0.104;1.0;0.001;4957595549.0;3.58;6948664328.0;1.4;1099.0;0.794;1111975786.0;0.2243;536775095.0;0.10830000000000001;1384.959963;1.421;0.974615443
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";2;25;25;500000;96269728.0;0.0297;3239726560.0;1064.295;313.0;0.103;1.0;0.0;10896683023.0;3.58;15591480886.0;1.43;1311.0;0.431;2562366378.0;0.2352;945401365.0;0.0868;3044.01107;1.365;2.22959938
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";2;25;25;500000;95851371.0;0.0302;3171465931.0;1033.961;312.0;0.102;1.0;0.0;11007196624.0;3.589;15325045955.0;1.39;1310.0;0.427;2631984701.0;0.2391;1111113728.0;0.1009;3067.298547;1.374;2.232639188
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";2;25;25;500000;99156879.0;0.0311;3189764313.0;1040.563;316.0;0.103;1.0;0.0;10988248721.0;3.585;15395451235.0;1.4;1305.0;0.426;2563427065.0;0.23329999999999998;1089131200.0;0.09910000000000001;3065.420647;1.364;2.247581913
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";2;25;25;500000;95535062.0;0.030299999999999997;3151231091.0;1027.154;313.0;0.102;1.0;0.0;10983001002.0;3.58;15251241194.0;1.39;1307.0;0.426;2642104621.0;0.24059999999999998;1067951109.0;0.09720000000000001;3067.924228;1.368;2.243378161
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";2;25;25;500000;97216885.0;0.0308;3154186486.0;1032.637;315.0;0.103;1.0;0.0;10957485877.0;3.587;15268803864.0;1.39;1309.0;0.429;2583482000.0;0.23579999999999998;1119155474.0;0.10210000000000001;3054.49774;1.365;2.237853678
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";2;25;25;500000;96403140.0;0.030600000000000002;3153896365.0;1035.009;315.0;0.103;1.0;0.0;10921833102.0;3.584;15269143552.0;1.4;1309.0;0.43;2566586433.0;0.235;1102790029.0;0.10099999999999999;3047.216987;1.365;2.232919648
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";2;25;25;500000;95847512.0;0.03;3199467074.0;1044.689;317.0;0.104;1.0;0.0;10991945083.0;3.589;15427243403.0;1.4;1308.0;0.427;2582618625.0;0.235;1081211505.0;0.0984;3062.602249;1.367;2.240367438
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";2;25;25;500000;95583703.0;0.030899999999999997;3095761168.0;1009.515;315.0;0.103;1.0;0.0;10978420968.0;3.58;15066774693.0;1.37;1307.0;0.426;2627451648.0;0.23929999999999998;1161687407.0;0.1058;3066.582869;1.371;2.237554614
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";2;25;25;500000;97487037.0;0.030299999999999997;3219782321.0;1051.417;314.0;0.103;1.0;0.0;10958602349.0;3.579;15522933006.0;1.42;1303.0;0.425;2563643376.0;0.2339;1031827203.0;0.0942;3062.327871;1.366;2.241924809
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";2;25;25;500000;97113212.0;0.0323;3007803454.0;980.879;317.0;0.103;1.0;0.0;10981837717.0;3.581;14754020919.0;1.34;1304.0;0.425;2602373084.0;0.237;1335009654.0;0.1216;3066.435409;1.365;2.247039746
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";2;25;25;500000;97423788.0;0.0304;3205467709.0;1048.519;314.0;0.103;1.0;0.0;10940155482.0;3.579;15450885527.0;1.41;1307.0;0.428;2541017517.0;0.2323;1018334049.0;0.0931;3057.138566;1.365;2.239117761
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";2;25;25;500000;97810366.0;0.0301;3246604604.0;1061.328;311.0;0.102;1.0;0.0;10964042915.0;3.584;15605757539.0;1.42;1312.0;0.429;2574205439.0;0.2348;979253811.0;0.08929999999999999;3059.002713;1.365;2.241600537
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";2;25;25;500000;97531006.0;0.03;3246694000.0;1051.445;320.0;0.104;1.0;0.0;11052450344.0;3.579;15612215118.0;1.41;1306.0;0.423;2623574786.0;0.23739999999999997;1001740790.0;0.0906;3087.839474;1.368;2.256860802
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";2;25;25;500000;95876997.0;0.029500000000000002;3252965967.0;1068.511;313.0;0.103;1.0;0.0;10898920765.0;3.58;15603314357.0;1.43;1308.0;0.43;2548644566.0;0.23379999999999998;946998194.0;0.08689999999999999;3044.39023;1.363;2.234022737
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";2;25;25;500000;96539805.0;0.030699999999999998;3144185705.0;1029.662;313.0;0.103;1.0;0.0;10945125456.0;3.584;15226339255.0;1.39;1309.0;0.429;2589690945.0;0.2366;1091294320.0;0.09970000000000001;3053.608645;1.365;2.23762081
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";2;30;30;500000;184617178.0;0.0292;6320256807.0;1055.81;608.0;0.102;1.0;0.0;21506082126.0;3.593;30457847664.0;1.42;1549.0;0.259;5008964231.0;0.2329;2157329746.0;0.1003;5986.167617;1.338;4.474695521
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";2;30;30;500000;178373027.0;0.029900000000000003;5957676183.0;1002.288;607.0;0.102;1.0;0.0;21330901720.0;3.589;29172467603.0;1.37;1549.0;0.261;4985112511.0;0.23370000000000002;2580109080.0;0.121;5944.078032;1.343;4.426914061
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";2;30;30;500000;172214809.0;0.026600000000000002;6463099609.0;1089.422;603.0;0.102;1.0;0.0;21302813934.0;3.591;30988230948.0;1.45;1550.0;0.261;5057824694.0;0.23739999999999997;1825844133.0;0.0857;5932.595662;1.342;4.420007794
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";2;30;30;500000;180988628.0;0.0281;6449770236.0;1077.195;612.0;0.102;1.0;0.0;21488687696.0;3.589;30937145815.0;1.44;1544.0;0.258;5133503461.0;0.2389;1881762415.0;0.0876;5987.563042;1.342;4.461010228
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";2;30;30;500000;177106979.0;0.0291;6078326124.0;1021.908;607.0;0.102;1.0;0.0;21363437724.0;3.592;29571936508.0;1.38;1552.0;0.261;5066328270.0;0.2371;2406722259.0;0.1127;5948.017865;1.343;4.430413169
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";2;30;30;500000;179611352.0;0.029300000000000003;6122040644.0;1022.856;613.0;0.102;1.0;0.0;21493284029.0;3.591;29769046059.0;1.39;1553.0;0.259;4970614576.0;0.23129999999999998;2443579314.0;0.1137;5985.244288;1.342;4.459117969
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";2;30;30;500000;178393951.0;0.0294;6067808678.0;1017.239;611.0;0.102;1.0;0.0;21417860663.0;3.591;29567279251.0;1.38;1545.0;0.259;5060647101.0;0.23629999999999998;2387230696.0;0.1115;5964.976791;1.343;4.44148733
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";2;30;30;500000;194745245.0;0.0308;6332114906.0;1048.838;621.0;0.103;1.0;0.0;21678240965.0;3.591;30541057602.0;1.41;1548.0;0.256;4861884364.0;0.2243;2367302899.0;0.1092;6037.264783;1.334;4.524372358
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";2;30;30;500000;181831009.0;0.028399999999999998;6410703862.0;1075.243;611.0;0.102;1.0;0.0;21399206761.0;3.589;30792608768.0;1.44;1544.0;0.259;5044480328.0;0.2357;1885810741.0;0.08810000000000001;5962.096488;1.338;4.457347626
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";2;30;30;500000;189961297.0;0.029500000000000002;6431393617.0;1064.67;615.0;0.102;1.0;0.0;21672469293.0;3.588;30894190222.0;1.43;1545.0;0.256;4980655019.0;0.2298;2095137112.0;0.0967;6040.739106;1.337;4.516935529
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";2;30;30;500000;179997646.0;0.027999999999999997;6422378179.0;1085.855;605.0;0.102;1.0;0.0;21233932110.0;3.59;30853623914.0;1.45;1550.0;0.262;4889176274.0;0.2303;1869302825.0;0.08800000000000001;5914.583749;1.342;4.406103853
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";2;30;30;500000;177628935.0;0.0285;6233517169.0;1053.378;610.0;0.103;1.0;0.0;21237893985.0;3.589;30197603688.0;1.42;1544.0;0.261;4993365929.0;0.2351;2158752895.0;0.1016;5917.647768;1.34;4.414717374
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";2;30;30;500000;176599336.0;0.0291;6072933604.0;1010.391;614.0;0.102;1.0;0.0;21586230970.0;3.591;29553547846.0;1.37;1549.0;0.258;5120674139.0;0.2372;2435293269.0;0.1128;6010.479126;1.352;4.445724012
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";2;30;30;500000;173116936.0;0.0277;6243845918.0;1036.174;618.0;0.103;1.0;0.0;21655618633.0;3.594;30196846312.0;1.39;1548.0;0.257;5240814733.0;0.242;2159233236.0;0.09970000000000001;6025.865443;1.358;4.437398633
"./build/Benchmark/adevs_devstone cpdevs -c 2  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";2;30;30;500000;177359072.0;0.0275;6438880052.0;1086.194;608.0;0.103;1.0;0.0;21278569167.0;3.59;30891879550.0;1.45;1553.0;0.262;4959516237.0;0.23309999999999997;1826940126.0;0.0859;5927.926071;1.342;4.418042871
"./build/Benchmark/adevs_devstone cpdevs -c 3  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";3;10;10;500000;4613616.0;0.025699999999999997;179678268.0;991.089;38.0;0.21;2.0;0.011;563428058.0;3.108;863030403.0;1.53;823.0;0.005;113488583.0;0.2014;47034278.0;0.08349999999999999;181.293726;2.231;0.081260432
