 "command";"executable";"simtype";"ncores";"width";"depth";"end time" ;"branch-misses";"branch-misses (of all branches          (50.08%))";"branches";"branches (M/sec                    (50.85%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (48.89%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (M/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (51.52%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (51.94%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";6;30;30;500000;6657612.0;0.015300000000000001;434275187.0;394.339;684.0;0.621;8.0;0.007;3887798242.0;3.53;2707002915.0;0.7;1738.0;0.002;2649593760.0;0.6815000000000001;88867606.0;0.0229;1101.272797;4.819;0.228504847
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";6;30;30;500000;10703302.0;0.020499999999999997;521494967.0;464.898;206.0;0.184;9.0;0.008;3941540027.0;3.514;3122882487.0;0.79;1718.0;0.002;2468993026.0;0.6264;104245162.0;0.0264;1121.740476;5.441;0.206162657
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";6;30;30;500000;9841293.0;0.0219;448443757.0;423.706;404.0;0.382;11.0;0.01;3693847090.0;3.49;2782800154.0;0.75;1732.0;0.002;2396292646.0;0.6487;98932960.0;0.0268;1058.383141;5.156;0.205280187
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";6;30;30;500000;11260526.0;0.0229;490713580.0;459.383;497.0;0.465;8.0;0.007;3723056910.0;3.485;2968317131.0;0.8;1749.0;0.002;2310948525.0;0.6207;109718280.0;0.029500000000000002;1068.200997;4.889;0.218507688
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";6;30;30;500000;9611935.0;0.0173;554478193.0;452.551;234.0;0.191;9.0;0.007;4284097859.0;3.497;3306142221.0;0.77;1705.0;0.001;2770956143.0;0.6468;102549924.0;0.0239;1225.22693;5.556;0.220521737
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";6;30;30;500000;4924317.0;0.0106;462391781.0;403.416;217.0;0.189;6.0;0.005;4011788493.0;3.5;2833402064.0;0.71;1718.0;0.001;2731878805.0;0.6809999999999999;70270713.0;0.0175;1146.190616;5.264;0.217732196
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";6;30;30;500000;10290326.0;0.022799999999999997;451870572.0;477.247;246.0;0.26;10.0;0.011;3323126684.0;3.51;2758808120.0;0.83;1709.0;0.002;2007264957.0;0.604;97504687.0;0.029300000000000003;946.827006;5.415;0.174851839
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";6;30;30;500000;8868519.0;0.0178;498544751.0;436.28;443.0;0.388;10.0;0.009;4001434433.0;3.502;3021146711.0;0.76;1725.0;0.002;2597546507.0;0.6492;96817248.0;0.0242;1142.718065;5.189;0.220234805
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";6;30;30;500000;11418312.0;0.0216;528705298.0;527.547;196.0;0.196;8.0;0.008;3542009254.0;3.534;3173450143.0;0.9;1710.0;0.002;2035773235.0;0.5748;105295181.0;0.0297;1002.194693;5.642;0.177633348
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";6;30;30;500000;6768339.0;0.010700000000000001;634133338.0;468.256;231.0;0.171;6.0;0.004;4761369831.0;3.516;3675576930.0;0.77;1718.0;0.001;3117369459.0;0.6547;87203644.0;0.0183;1354.245087;5.453;0.248360891
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";6;30;30;500000;10453142.0;0.02;523476551.0;451.873;469.0;0.405;11.0;0.009;4083244322.0;3.525;3153434330.0;0.77;1735.0;0.001;2594106668.0;0.6353;109756911.0;0.0269;1158.459904;5.268;0.21989689
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";6;30;30;500000;4082320.0;0.009000000000000001;455106418.0;513.849;443.0;0.5;8.0;0.009;3107132332.0;3.508;2788610660.0;0.9;1725.0;0.002;1909098833.0;0.6144;54809081.0;0.0176;885.68187;5.221;0.169647582
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";6;30;30;500000;6016454.0;0.0103;585228538.0;443.614;240.0;0.182;8.0;0.006;4650630579.0;3.525;3392989593.0;0.73;1711.0;0.001;3117459307.0;0.6703;78133528.0;0.0168;1319.230441;5.572;0.236775578
