 "command";"executable";"simtype";"ncores";"width";"depth";"end time" ;"branch-misses";"branch-misses (of all branches          (50.07%))";"branches";"branches (M/sec                    (49.65%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (49.83%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (M/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (51.28%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (51.72%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";2;10;10;500000;1331999.0;0.0174;76560210.0;361.489;67.0;0.316;3.0;0.014;671635686.0;3.171;468803952.0;0.7;13167.0;0.062;464680866.0;0.6919;22583590.0;0.0336;211.791286;0.997;0.21233513
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";2;10;10;500000;1208812.0;0.0152;79494319.0;371.134;73.0;0.341;3.0;0.014;661258800.0;3.087;487598628.0;0.74;13170.0;0.061;459914655.0;0.6955;22198281.0;0.0336;214.193231;1.008;0.212498464
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";2;10;10;500000;1201585.0;0.015300000000000001;78525360.0;363.585;66.0;0.306;5.0;0.023;664263891.0;3.076;481548800.0;0.72;13157.0;0.061;461018816.0;0.6940000000000001;22808463.0;0.034300000000000004;215.975528;1.013;0.213305437
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";2;10;10;500000;1207815.0;0.014499999999999999;83441029.0;388.488;77.0;0.358;3.0;0.014;702702617.0;3.272;493515560.0;0.7;13166.0;0.061;480159018.0;0.6833;21592590.0;0.030699999999999998;214.784288;1.013;0.212052847
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";2;10;10;500000;1302672.0;0.016399999999999998;79521016.0;377.414;70.0;0.332;3.0;0.014;711115743.0;3.375;457354591.0;0.64;13171.0;0.063;453268585.0;0.6374;25680361.0;0.0361;210.699942;1.0;0.210627416
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";2;10;10;500000;1245746.0;0.015600000000000001;80063899.0;368.887;74.0;0.341;4.0;0.018;698614236.0;3.219;477492097.0;0.68;13159.0;0.061;458424362.0;0.6562;25446317.0;0.0364;217.042045;1.023;0.21209491
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";2;10;10;500000;1210012.0;0.0155;78152809.0;368.981;62.0;0.293;3.0;0.014;708078540.0;3.343;453739923.0;0.64;13162.0;0.062;458281206.0;0.6472;24170617.0;0.0341;211.807354;1.005;0.210771529
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";2;10;10;500000;1242796.0;0.015300000000000001;81280565.0;372.363;65.0;0.298;3.0;0.014;691204364.0;3.167;468182005.0;0.68;13177.0;0.06;453831700.0;0.6566;22872168.0;0.0331;218.282878;1.023;0.213288698
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";2;10;10;500000;1524700.0;0.0196;77740659.0;379.545;63.0;0.308;4.0;0.02;671984600.0;3.281;479415528.0;0.71;13159.0;0.064;456718477.0;0.6797;25442002.0;0.0379;204.825717;0.985;0.208049079
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";2;10;10;500000;1307849.0;0.0166;78984372.0;366.08;65.0;0.301;3.0;0.014;676824271.0;3.137;473952250.0;0.7;13165.0;0.061;472508621.0;0.6981;22766166.0;0.0336;215.757263;1.018;0.212020289
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";2;10;10;500000;1248088.0;0.0158;78751271.0;365.24;64.0;0.297;3.0;0.014;681569871.0;3.161;474323706.0;0.7;13170.0;0.061;462515682.0;0.6786;24726386.0;0.0363;215.615063;1.017;0.212037113
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";2;10;10;500000;1516373.0;0.0196;77303722.0;362.188;69.0;0.323;3.0;0.014;701125188.0;3.285;469371020.0;0.67;13166.0;0.062;455541606.0;0.6496999999999999;27145537.0;0.0387;213.435289;1.011;0.21110774
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";2;10;10;500000;1408693.0;0.0171;82212130.0;379.446;70.0;0.323;3.0;0.014;685906537.0;3.166;495635293.0;0.72;13174.0;0.061;466900057.0;0.6807;23802349.0;0.0347;216.663722;1.02;0.2125094
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";2;10;10;500000;1445053.0;0.0179;80657393.0;383.069;79.0;0.375;3.0;0.014;673897107.0;3.201;478868564.0;0.71;13171.0;0.063;443802872.0;0.6586;26235089.0;0.038900000000000004;210.555899;1.011;0.208167506
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"opdevs";2;10;10;500000;1378143.0;0.0169;81400465.0;388.224;66.0;0.315;3.0;0.014;692659764.0;3.304;482841510.0;0.7;13166.0;0.063;445692749.0;0.6435;26239363.0;0.0379;209.674196;1.003;0.209043742
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";2;15;15;500000;2950011.0;0.0166;177623015.0;358.239;141.0;0.284;3.0;0.006;1665454566.0;3.359;1059147823.0;0.64;48421.0;0.098;1158512614.0;0.6956;56283866.0;0.0338;495.822633;1.886;0.26291159
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";2;15;15;500000;3081893.0;0.0175;176309259.0;357.424;150.0;0.304;3.0;0.006;1663853889.0;3.373;1025339663.0;0.62;48422.0;0.098;1141757116.0;0.6862;53169938.0;0.032;493.277803;1.886;0.261576038
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";2;15;15;500000;2945463.0;0.0166;177875877.0;371.294;128.0;0.267;3.0;0.006;1660528607.0;3.466;1055648819.0;0.64;48422.0;0.101;1118648000.0;0.6737000000000001;54498111.0;0.032799999999999996;479.06994;1.9;0.252205102
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";2;15;15;500000;3193356.0;0.0176;181191907.0;367.551;150.0;0.304;4.0;0.008;1688435243.0;3.425;1068233769.0;0.63;48425.0;0.098;1159314203.0;0.6866;56988837.0;0.0338;492.970276;1.906;0.258588654
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";2;15;15;500000;2929352.0;0.0169;172837517.0;352.886;167.0;0.341;3.0;0.006;1665823261.0;3.401;1045899234.0;0.63;48423.0;0.099;1147219651.0;0.6887000000000001;59360491.0;0.0356;489.782632;1.89;0.259171137
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";2;15;15;500000;2995027.0;0.0167;179560244.0;363.051;145.0;0.293;4.0;0.008;1693734397.0;3.425;1084987555.0;0.64;48421.0;0.098;1163785759.0;0.6870999999999999;54717920.0;0.0323;494.587506;1.9;0.260247842
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";2;15;15;500000;3263870.0;0.0183;178663352.0;363.588;136.0;0.277;3.0;0.006;1675426927.0;3.41;1053840343.0;0.63;48418.0;0.099;1164023482.0;0.6948000000000001;59667360.0;0.0356;491.389641;1.893;0.259550896
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";2;15;15;500000;3237820.0;0.018500000000000003;174981665.0;366.056;154.0;0.322;5.0;0.01;1666909833.0;3.487;1071151558.0;0.64;48420.0;0.101;1132052190.0;0.6790999999999999;56376697.0;0.0338;478.019256;1.9;0.25162598
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";2;15;15;500000;2701103.0;0.0151;178422625.0;362.937;148.0;0.301;4.0;0.008;1657651713.0;3.372;1059277577.0;0.64;48441.0;0.099;1153045236.0;0.6956;50430572.0;0.0304;491.608361;1.891;0.259999192
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";2;15;15;500000;2795156.0;0.0159;175432718.0;354.825;160.0;0.324;3.0;0.006;1674038515.0;3.386;1062099899.0;0.63;48411.0;0.098;1154550505.0;0.6897;53911519.0;0.0322;494.420654;1.889;0.261697961
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";2;15;15;500000;1571453.0;0.0089;177407352.0;363.046;135.0;0.276;3.0;0.006;1671708286.0;3.421;1049505836.0;0.63;48424.0;0.099;1175117708.0;0.7029000000000001;45563156.0;0.0273;488.663151;1.9;0.257146386
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";2;15;15;500000;2453762.0;0.0137;179193285.0;362.708;146.0;0.296;3.0;0.006;1699050054.0;3.439;1049609331.0;0.62;48416.0;0.098;1157264481.0;0.6811;57617155.0;0.0339;494.042642;1.89;0.26144622
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";2;15;15;500000;3003781.0;0.0173;174079173.0;351.06;150.0;0.303;3.0;0.006;1655130950.0;3.338;1052768414.0;0.64;48424.0;0.098;1161559490.0;0.7018000000000001;52187461.0;0.0315;495.867483;1.885;0.262996013
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";2;15;15;500000;1827637.0;0.0105;173747209.0;356.157;143.0;0.293;4.0;0.008;1681848108.0;3.448;1048180258.0;0.62;48422.0;0.099;1145804804.0;0.6812999999999999;46113110.0;0.0274;487.838843;1.895;0.257455658
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";2;15;15;500000;1471564.0;0.008199999999999999;179507945.0;371.496;140.0;0.29;3.0;0.006;1658994546.0;3.433;1061315230.0;0.64;48411.0;0.1;1166901127.0;0.7034;43998269.0;0.0265;483.202464;1.914;0.25252183
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";2;20;20;500000;4589304.0;0.0161;284936017.0;324.899;1298.0;0.001;4.0;0.005;3075285657.0;3.507;1761651712.0;0.57;49206.0;0.056;2217337484.0;0.721;85935834.0;0.0279;877.000029;1.917;0.457439186
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";2;20;20;500000;4111488.0;0.014499999999999999;282931473.0;325.128;1072.0;0.001;8.0;0.009;3007874311.0;3.456;1727131366.0;0.57;49376.0;0.057;2187190042.0;0.7272;71552220.0;0.023799999999999998;870.214396;1.896;0.458907025
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";2;20;20;500000;4049521.0;0.0139;291351365.0;338.783;1568.0;0.002;6.0;0.007;3028651984.0;3.522;1787202161.0;0.59;49544.0;0.058;2169182407.0;0.7162000000000001;77177736.0;0.0255;859.993105;1.83;0.469987725
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";2;20;20;500000;4864035.0;0.0167;291664489.0;356.106;1649.0;0.002;7.0;0.009;2846052680.0;3.475;1796925064.0;0.63;49823.0;0.061;1990570719.0;0.6994;76827524.0;0.027000000000000003;819.039547;1.734;0.472310399
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";2;20;20;500000;3044793.0;0.0113;269642995.0;327.508;2333.0;0.003;5.0;0.006;2822443732.0;3.428;1696903180.0;0.6;50071.0;0.061;2047402248.0;0.7254;62698551.0;0.0222;823.316496;1.773;0.464482884
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";2;20;20;500000;2891363.0;0.0109;264451815.0;325.114;2114.0;0.003;7.0;0.009;2776437381.0;3.413;1646094639.0;0.59;50145.0;0.062;2011936299.0;0.7245999999999999;61644137.0;0.0222;813.412115;1.743;0.466572866
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";2;20;20;500000;4695996.0;0.0163;288854118.0;322.321;965.0;0.001;12.0;0.013;3122197556.0;3.484;1791196473.0;0.57;48982.0;0.055;2280589599.0;0.7304;84115200.0;0.0269;896.168126;1.961;0.456902895
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";2;20;20;500000;4933771.0;0.0175;281403514.0;333.922;1690.0;0.002;4.0;0.005;2893020355.0;3.433;1737537692.0;0.6;49925.0;0.059;2093315400.0;0.7236;86083349.0;0.0298;842.721393;1.748;0.482223776
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";2;20;20;500000;5726223.0;0.02;286945512.0;322.523;1047.0;0.001;3.0;0.003;3070770240.0;3.452;1782616001.0;0.58;49104.0;0.055;2249183216.0;0.7323999999999999;77876890.0;0.0254;889.689163;1.946;0.457192081
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";2;20;20;500000;5235710.0;0.018600000000000002;281572892.0;325.139;1456.0;0.002;4.0;0.005;2978683278.0;3.44;1727691763.0;0.58;49532.0;0.057;2149405699.0;0.7216;75228186.0;0.0253;866.008634;1.824;0.474740007
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";2;20;20;500000;4814999.0;0.0167;288953185.0;333.378;2072.0;0.002;14.0;0.016;2990242108.0;3.45;1758319990.0;0.59;49857.0;0.058;2120544102.0;0.7092;89935350.0;0.0301;866.743517;1.745;0.496684872
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";2;20;20;500000;3762832.0;0.0131;287696225.0;323.742;1198.0;0.001;9.0;0.01;3094536591.0;3.482;1788838676.0;0.58;49130.0;0.055;2240202141.0;0.7239;76231532.0;0.0246;888.65773;1.937;0.458701661
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";2;20;20;500000;5441859.0;0.018799999999999997;289829579.0;335.05;1447.0;0.002;5.0;0.006;2974966085.0;3.439;1762585027.0;0.59;49621.0;0.057;2116232074.0;0.7112999999999999;82274359.0;0.0277;865.033274;1.835;0.471494006
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";2;20;20;500000;5295515.0;0.0182;290691092.0;340.728;994.0;0.001;3.0;0.004;2949909063.0;3.458;1785947839.0;0.61;49323.0;0.058;2116367958.0;0.7173999999999999;87690732.0;0.0297;853.14806;1.899;0.449247943
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";2;20;20;500000;4644575.0;0.0161;289222980.0;347.53;2236.0;0.003;6.0;0.007;2896661862.0;3.481;1778362688.0;0.61;50067.0;0.06;2031210492.0;0.7012;82688187.0;0.0285;832.223322;1.662;0.500774173
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";2;25;25;500000;6609193.0;0.0165;400733295.0;268.197;2697.0;0.002;12.0;0.008;5247804120.0;3.512;2535823166.0;0.48;50133.0;0.034;4026527181.0;0.7673000000000001;99151461.0;0.0189;1494.177798;1.94;0.770217807
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";2;25;25;500000;4183543.0;0.0097;431866624.0;284.963;2311.0;0.002;7.0;0.005;5301798618.0;3.498;2683051891.0;0.51;49995.0;0.033;4092478258.0;0.7719;94892923.0;0.0179;1515.518045;1.841;0.823069103
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";2;25;25;500000;6268643.0;0.0141;443190021.0;276.753;2704.0;0.002;18.0;0.011;5617066799.0;3.508;2758376564.0;0.49;49567.0;0.031;4333259564.0;0.7714;112272821.0;0.02;1601.394186;1.932;0.828727142
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";2;25;25;500000;4808790.0;0.0105;456957965.0;287.026;2896.0;0.002;18.0;0.011;5577648734.0;3.503;2816808037.0;0.51;49286.0;0.031;4316769921.0;0.7739;104938583.0;0.018799999999999997;1592.044595;1.806;0.881307206
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";2;25;25;500000;8062572.0;0.0171;470799150.0;313.035;3539.0;0.002;13.0;0.009;5281492487.0;3.512;2854161920.0;0.54;97001.0;0.064;3878530885.0;0.7343999999999999;142775309.0;0.027000000000000003;1503.981248;1.976;0.761181179
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";2;25;25;500000;5192716.0;0.0129;402938589.0;275.307;2625.0;0.002;9.0;0.006;5084941978.0;3.474;2572158497.0;0.51;50088.0;0.034;3933228532.0;0.7735;80901273.0;0.0159;1463.599004;1.871;0.782153945
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";2;25;25;500000;7764888.0;0.0166;468689205.0;320.554;3687.0;0.003;42.0;0.029;5114435495.0;3.498;2841005749.0;0.56;97190.0;0.066;3728749627.0;0.7291;138166488.0;0.027000000000000003;1462.123345;1.967;0.743178878
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";2;25;25;500000;7740852.0;0.018000000000000002;428944480.0;267.148;1960.0;0.001;5.0;0.003;5636867338.0;3.511;2671944415.0;0.47;49332.0;0.031;4367981473.0;0.7748999999999999;125056991.0;0.0222;1605.645082;1.977;0.812286931
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";2;25;25;500000;6715052.0;0.0152;441376400.0;288.051;2497.0;0.002;5.0;0.003;5386451159.0;3.515;2749074688.0;0.51;50270.0;0.033;4106501201.0;0.7624;114930616.0;0.0213;1532.283498;1.913;0.801174485
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";2;25;25;500000;8046489.0;0.0191;422086304.0;283.176;4109.0;0.003;9.0;0.006;5208459021.0;3.494;2648653972.0;0.51;96879.0;0.065;3882484837.0;0.7454000000000001;135210200.0;0.026000000000000002;1490.543891;1.934;0.770583221
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";2;25;25;500000;5530944.0;0.011899999999999999;465200195.0;297.118;2617.0;0.002;8.0;0.005;5481306555.0;3.501;2859818391.0;0.52;73293.0;0.047;4152807151.0;0.7576;107734343.0;0.0197;1565.707555;1.837;0.85219275
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";2;25;25;500000;5016740.0;0.0126;398220399.0;276.62;2413.0;0.002;7.0;0.005;5028363975.0;3.493;2545409534.0;0.51;50043.0;0.035;3883284211.0;0.7723;85904943.0;0.0171;1439.593084;1.897;0.758714347
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";2;25;25;500000;8125095.0;0.020099999999999996;403499142.0;273.258;2659.0;0.002;8.0;0.005;5147022944.0;3.486;2540886026.0;0.49;50313.0;0.034;3948059339.0;0.7670999999999999;110053804.0;0.021400000000000002;1476.62149;1.87;0.78959873
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";2;25;25;500000;9330837.0;0.0199;468439363.0;307.333;3171.0;0.002;7.0;0.005;5328987419.0;3.496;2832375916.0;0.53;96597.0;0.063;3913915872.0;0.7345;165631562.0;0.0311;1524.209317;1.965;0.775513355
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";2;25;25;500000;4454403.0;0.01;446167230.0;288.056;2931.0;0.002;8.0;0.005;5413478189.0;3.495;2753300193.0;0.51;49863.0;0.032;4171056753.0;0.7705;102802104.0;0.019;1548.891575;1.851;0.836960999
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";2;30;30;500000;10861029.0;0.0179;607393143.0;234.167;2873.0;0.001;9.0;0.003;9178305114.0;3.538;3754521446.0;0.41;49862.0;0.019;7343248525.0;0.8001;193438801.0;0.021099999999999997;2593.845007;1.992;1.302209469
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";2;30;30;500000;11318798.0;0.019299999999999998;587499984.0;261.109;4302.0;0.002;20.0;0.009;7923966372.0;3.522;3621167184.0;0.46;99892.0;0.044;6119959807.0;0.7723;203254891.0;0.025699999999999997;2250.016166;1.986;1.132692048
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";2;30;30;500000;11390919.0;0.0182;624663086.0;246.054;3962.0;0.002;15.0;0.006;8935372372.0;3.52;3910052721.0;0.44;97297.0;0.038;7030341062.0;0.7868;189941105.0;0.0213;2538.726094;1.955;1.298884017
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";2;30;30;500000;9276140.0;0.0148;626712786.0;253.489;4689.0;0.002;21.0;0.008;8648505207.0;3.498;3830988178.0;0.44;99221.0;0.04;6801720820.0;0.7865000000000001;203799695.0;0.0236;2472.349341;1.994;1.240181737
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";2;30;30;500000;12571739.0;0.022000000000000002;571019159.0;251.955;4252.0;0.002;15.0;0.007;7974756407.0;3.519;3543153680.0;0.44;99675.0;0.044;6215473110.0;0.7794;198720762.0;0.024900000000000002;2266.351378;1.99;1.13911236
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";2;30;30;500000;10372605.0;0.016399999999999998;631271812.0;237.724;3722.0;0.001;58.0;0.022;9344857936.0;3.519;3918196977.0;0.42;96965.0;0.037;7462008948.0;0.7985;185390915.0;0.019799999999999998;2655.477385;1.962;1.353642681
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";2;30;30;500000;8925883.0;0.0147;607455780.0;251.535;4262.0;0.002;30.0;0.012;8509278171.0;3.524;3758190753.0;0.44;99122.0;0.041;6662150249.0;0.7829;185385443.0;0.0218;2414.996131;1.981;1.219374005
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";2;30;30;500000;10238143.0;0.0181;565542114.0;251.466;4393.0;0.002;16.0;0.007;7892243661.0;3.509;3554865427.0;0.45;99633.0;0.044;6123969799.0;0.7759;170431438.0;0.0216;2248.982254;1.965;1.144757865
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";2;30;30;500000;11509400.0;0.018799999999999997;611602774.0;240.019;3604.0;0.001;29.0;0.011;9007627316.0;3.535;3815744368.0;0.42;73774.0;0.029;7125919620.0;0.7911;179464167.0;0.0199;2548.141418;1.961;1.299096386
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";2;30;30;500000;9366128.0;0.015600000000000001;599661416.0;253.016;3335.0;0.001;17.0;0.007;8350868830.0;3.523;3798742680.0;0.45;97924.0;0.041;6542276821.0;0.7834;168185820.0;0.020099999999999996;2370.054513;1.959;1.209877214
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";2;30;30;500000;12671537.0;0.0202;628360096.0;250.189;3526.0;0.001;80.0;0.032;8887812110.0;3.539;3859345712.0;0.43;98032.0;0.039;6968495027.0;0.7841;214637375.0;0.0241;2511.546373;1.986;1.264519244
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";2;30;30;500000;9780805.0;0.0161;605626419.0;256.96;3421.0;0.001;17.0;0.007;8375550351.0;3.554;3796884421.0;0.45;98888.0;0.042;6499795339.0;0.7759999999999999;170997570.0;0.0204;2356.885488;1.758;1.340521906
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";2;30;30;500000;12352681.0;0.0217;570334589.0;244.373;3574.0;0.002;10.0;0.004;8208715274.0;3.517;3582480421.0;0.44;99109.0;0.042;6436679441.0;0.7841;180532901.0;0.022000000000000002;2333.866763;1.902;1.226861535
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";2;30;30;500000;7941568.0;0.0138;576387435.0;247.41;3577.0;0.002;13.0;0.006;8213682617.0;3.526;3643425759.0;0.44;99021.0;0.043;6495011609.0;0.7908;149441993.0;0.0182;2329.686599;1.833;1.271220398
"./build/Benchmark/dxexmachina_devstone opdevs -c 2  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";2;30;30;500000;12778078.0;0.022000000000000002;580992124.0;251.732;3283.0;0.001;14.0;0.006;8110198287.0;3.514;3655452421.0;0.45;98987.0;0.043;6359483931.0;0.7841;182404808.0;0.0225;2307.976464;1.779;1.297013608
