 "command";"executable";"width";"depth";"end time" ;"branch-misses";"branch-misses (of all branches          (72.30%))";"branches";"branches (M/sec                    (86.17%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (85.73%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (M/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (72.35%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (86.18%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;923925.0;0.0174;53187070.0;992.61;0.0;0.0;0.0;0.0;149219512.0;2.785;297924170.0;2.0;126.0;0.002;17922475.0;0.1201;35218914.0;0.23600000000000002;53.583041;0.997;0.053726497
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;950963.0;0.0179;53042249.0;987.851;0.0;0.0;0.0;0.0;149542906.0;2.785;297849334.0;1.99;129.0;0.002;17907649.0;0.1197;34364988.0;0.2298;53.6946;0.997;0.053831673
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;968171.0;0.0174;55793681.0;1027.579;0.0;0.0;0.0;0.0;151187842.0;2.784;297900671.0;1.97;128.0;0.002;18696427.0;0.12369999999999999;36097371.0;0.23879999999999998;54.296267;0.997;0.054435953
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;937536.0;0.0168;55767291.0;1028.976;0.0;0.0;0.0;0.0;150912695.0;2.785;297700916.0;1.97;131.0;0.002;18420167.0;0.12210000000000001;36301865.0;0.24050000000000002;54.196898;0.997;0.054373576
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;979465.0;0.0176;55806083.0;1026.817;1.0;0.018;0.0;0.0;151336216.0;2.785;298106542.0;1.97;131.0;0.002;18268423.0;0.1207;35516722.0;0.2347;54.348596;0.997;0.054527339
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;944659.0;0.0178;53095439.0;989.667;0.0;0.0;0.0;0.0;149404194.0;2.785;298033929.0;1.99;127.0;0.002;18039414.0;0.1207;35088501.0;0.2349;53.64982;0.996;0.053842147
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;918128.0;0.0172;53294221.0;996.267;0.0;0.0;0.0;0.0;148971913.0;2.785;298108098.0;2.0;125.0;0.002;17500697.0;0.1175;34184864.0;0.22949999999999998;53.493936;0.997;0.05366194
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;953339.0;0.0171;55753096.0;1020.173;1.0;0.018;0.0;0.0;152174909.0;2.785;297897410.0;1.96;128.0;0.002;18144042.0;0.1192;36827509.0;0.242;54.650654;0.997;0.054801272
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;966489.0;0.0173;55727671.0;1027.647;0.0;0.0;0.0;0.0;150997351.0;2.784;297817328.0;1.97;130.0;0.002;18771357.0;0.1243;35029461.0;0.23199999999999998;54.228398;0.997;0.054366472
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;975124.0;0.0175;55849065.0;1015.024;0.0;0.0;0.0;0.0;153221284.0;2.785;298259593.0;1.95;130.0;0.002;19260723.0;0.1257;37755112.0;0.2464;55.022419;0.997;0.055190598
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;924211.0;0.0175;52919531.0;982.728;1.0;0.019;1.0;0.019;149964512.0;2.785;298131330.0;1.99;130.0;0.002;17906288.0;0.11939999999999999;35084118.0;0.2339;53.849602;0.997;0.05399214
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;956815.0;0.0171;55796163.0;989.107;0.0;0.0;0.0;0.0;157092072.0;2.785;298055457.0;1.9;128.0;0.002;21551257.0;0.13720000000000002;38748234.0;0.24670000000000003;56.410656;0.998;0.056550725
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;919215.0;0.0173;53020858.0;986.633;0.0;0.0;0.0;0.0;149649718.0;2.785;298062074.0;1.99;128.0;0.002;17456744.0;0.1167;35848078.0;0.2395;53.739209;0.997;0.053879761
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;910131.0;0.0171;53285008.0;996.322;0.0;0.0;0.0;0.0;148946827.0;2.785;298032212.0;2.0;125.0;0.002;16848936.0;0.1131;33601216.0;0.2256;53.481713;0.997;0.053619296
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;985208.0;0.0187;52793876.0;977.738;0.0;0.0;0.0;0.0;150367062.0;2.785;297925300.0;1.98;130.0;0.002;18318866.0;0.12179999999999999;34468826.0;0.22920000000000001;53.995959;0.997;0.05413909
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;988860.0;0.0177;55795675.0;1030.011;0.0;0.0;0.0;0.0;150844682.0;2.785;297953406.0;1.98;124.0;0.002;18714127.0;0.1241;35612999.0;0.2361;54.169963;0.997;0.054312132
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;984468.0;0.0176;55838804.0;1032.746;0.0;0.0;0.0;0.0;150545927.0;2.784;298105400.0;1.98;129.0;0.002;18421353.0;0.12240000000000001;34639883.0;0.23010000000000003;54.068259;0.997;0.05425267
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;989016.0;0.0177;55738591.0;1028.339;0.0;0.0;0.0;0.0;150924738.0;2.784;298021174.0;1.97;129.0;0.002;18502900.0;0.1226;35141711.0;0.2328;54.202519;0.997;0.054343327
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;983152.0;0.018500000000000003;53182623.0;994.204;0.0;0.0;0.0;0.0;150449119.0;2.813;297794241.0;1.98;125.0;0.002;18230096.0;0.12119999999999999;34288912.0;0.2279;53.492692;0.997;0.053662458
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;941551.0;0.0178;52997162.0;985.712;0.0;0.0;0.0;0.0;149736055.0;2.785;297866402.0;1.99;124.0;0.002;18301081.0;0.1222;35187364.0;0.235;53.765376;0.997;0.053906162
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;910148.0;0.0171;53151827.0;991.95;0.0;0.0;1.0;0.019;149221070.0;2.785;297925442.0;2.0;128.0;0.002;17931331.0;0.1202;35387878.0;0.2372;53.583152;0.997;0.053719351
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;921084.0;0.0174;52894503.0;981.277;0.0;0.0;0.0;0.0;150114811.0;2.785;298138578.0;1.99;131.0;0.002;17919629.0;0.11939999999999999;35298002.0;0.2351;53.903761;0.997;0.05407003
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;966344.0;0.0173;55828172.0;1015.93;0.0;0.0;0.0;0.0;153025082.0;2.785;297888041.0;1.95;126.0;0.002;18729020.0;0.12240000000000001;36849027.0;0.2408;54.95279;0.998;0.055085493
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;984849.0;0.0176;55804517.0;1031.992;0.0;0.0;0.0;0.0;150572064.0;2.785;298191953.0;1.98;131.0;0.002;18114643.0;0.12029999999999999;34859443.0;0.23149999999999998;54.074552;0.997;0.054242446
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1100501.0;0.013999999999999999;78735867.0;1086.47;0.0;0.0;0.0;0.0;201811267.0;2.785;420632645.0;2.08;127.0;0.002;21429176.0;0.10619999999999999;43214111.0;0.2141;72.469405;0.998;0.072591066
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1033652.0;0.013600000000000001;75831247.0;1056.835;0.0;0.0;0.0;0.0;199818952.0;2.785;420709793.0;2.11;132.0;0.002;20339452.0;0.1018;42763628.0;0.214;71.753165;0.998;0.07187534
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1047751.0;0.0138;76053324.0;1062.89;0.0;0.0;0.0;0.0;199269062.0;2.785;420912179.0;2.11;133.0;0.002;20374123.0;0.10220000000000001;41825010.0;0.20989999999999998;71.553308;0.998;0.071668517
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1097567.0;0.0144;76256217.0;1070.615;0.0;0.0;0.0;0.0;201479164.0;2.829;420086046.0;2.09;134.0;0.002;21534223.0;0.1069;43974717.0;0.2183;71.226547;0.998;0.071377261
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1116569.0;0.0144;77422812.0;1100.74;0.0;0.0;0.0;0.0;202245444.0;2.875;420484489.0;2.08;132.0;0.002;21391897.0;0.1058;43686100.0;0.21600000000000003;70.337056;0.998;0.070480058
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1112470.0;0.0141;78758738.0;1087.779;0.0;0.0;1.0;0.014;201633404.0;2.785;420748302.0;2.09;134.0;0.002;21350920.0;0.1059;43138146.0;0.2139;72.40327;0.998;0.072543851
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1083677.0;0.013999999999999999;77325732.0;1098.792;0.0;0.0;0.0;0.0;201531215.0;2.864;419857791.0;2.08;134.0;0.002;20960978.0;0.10400000000000001;43315376.0;0.21489999999999998;70.373385;0.998;0.07053482
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1091909.0;0.0139;78758815.0;1091.729;0.0;0.0;0.0;0.0;200884471.0;2.785;420752557.0;2.09;129.0;0.002;21492225.0;0.107;43952074.0;0.2188;72.141329;0.998;0.072267876
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1063115.0;0.013500000000000002;78637645.0;1079.849;0.0;0.0;0.0;0.0;207120457.0;2.844;420026755.0;2.03;132.0;0.002;23080941.0;0.1114;50383650.0;0.2433;72.822794;0.998;0.072971738
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1107739.0;0.0141;78747313.0;1089.033;0.0;0.0;0.0;0.0;201361878.0;2.785;420765328.0;2.09;131.0;0.002;21372774.0;0.1061;42470162.0;0.2109;72.309364;0.998;0.072427017
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1073281.0;0.013999999999999999;76847808.0;1087.498;0.0;0.0;0.0;0.0;200981120.0;2.844;420014744.0;2.09;132.0;0.002;21453380.0;0.1067;44196786.0;0.21989999999999998;70.664807;0.998;0.070790105
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1104803.0;0.013999999999999999;78755026.0;1078.78;0.0;0.0;0.0;0.0;203293355.0;2.785;420737105.0;2.07;131.0;0.002;22412831.0;0.11019999999999999;44812612.0;0.22039999999999998;73.003756;0.998;0.073153217
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1042292.0;0.0138;75694758.0;1052.977;0.0;0.0;0.0;0.0;200204641.0;2.785;420754226.0;2.1;130.0;0.002;20894063.0;0.10439999999999999;43884001.0;0.2192;71.886443;0.998;0.072010063
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1043931.0;0.013500000000000002;77326540.0;1098.959;0.0;0.0;0.0;0.0;199788143.0;2.839;419940800.0;2.1;132.0;0.002;20326318.0;0.1017;42063027.0;0.21050000000000002;70.363471;0.998;0.07048006
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1062977.0;0.0141;75582946.0;1050.597;0.0;0.0;0.0;0.0;200361046.0;2.785;420574459.0;2.1;130.0;0.002;21044823.0;0.105;42665594.0;0.21289999999999998;71.942886;0.998;0.072103963
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1112607.0;0.0143;77967833.0;1115.527;0.0;0.0;0.0;0.0;202172706.0;2.893;420191188.0;2.08;129.0;0.002;22143544.0;0.10949999999999999;44642329.0;0.2208;69.89328;0.998;0.070048349
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1131452.0;0.0144;78762314.0;1088.504;0.0;0.0;0.0;0.0;201493418.0;2.785;420892923.0;2.09;134.0;0.002;21956474.0;0.109;43732069.0;0.217;72.358335;0.998;0.072478513
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1005498.0;0.0132;76264170.0;1068.826;0.0;0.0;0.0;0.0;198719329.0;2.785;420712365.0;2.12;133.0;0.002;20196532.0;0.1016;42607687.0;0.2144;71.353181;0.998;0.071470341
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1041135.0;0.0132;78711599.0;1088.586;0.0;0.0;0.0;0.0;201344411.0;2.785;420908479.0;2.09;133.0;0.002;21114961.0;0.10490000000000001;43264464.0;0.21489999999999998;72.306288;0.998;0.072423787
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1095874.0;0.013999999999999999;78353918.0;1129.352;0.0;0.0;0.0;0.0;200724626.0;2.893;420161012.0;2.09;133.0;0.002;21122536.0;0.1052;42386761.0;0.2112;69.379508;0.998;0.06952605
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1076513.0;0.013999999999999999;76782436.0;1084.459;0.0;0.0;0.0;0.0;200655578.0;2.834;420049071.0;2.09;128.0;0.002;20715214.0;0.1032;42346671.0;0.21100000000000002;70.802538;0.998;0.070917678
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1109679.0;0.0141;78744489.0;1079.249;1.0;0.014;0.0;0.0;203176157.0;2.785;420773274.0;2.07;132.0;0.002;22374453.0;0.1101;45193061.0;0.2224;72.962269;0.998;0.073094444
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1038311.0;0.0137;75787401.0;1055.65;0.0;0.0;0.0;0.0;199936302.0;2.785;420763630.0;2.1;128.0;0.002;20261783.0;0.1013;42344277.0;0.2118;71.792149;0.998;0.07194229
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1085053.0;0.0138;78778538.0;1079.967;0.0;0.0;0.0;0.0;203130454.0;2.785;420749205.0;2.07;131.0;0.002;21780515.0;0.1072;44381032.0;0.21850000000000003;72.945312;0.998;0.073088394
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1043112.0;0.0137;76047779.0;1063.159;1.0;0.014;0.0;0.0;199193885.0;2.785;420706335.0;2.11;132.0;0.002;20357203.0;0.10220000000000001;41863490.0;0.2102;71.530021;0.998;0.071658838
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1086696.0;0.0138;78768010.0;1085.185;0.0;0.0;0.0;0.0;202135141.0;2.785;420819244.0;2.08;131.0;0.002;21504237.0;0.10640000000000001;43900369.0;0.21719999999999998;72.584854;0.998;0.072729016
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1039973.0;0.0137;75799386.0;1055.944;0.0;0.0;0.0;0.0;199911591.0;2.785;420760185.0;2.1;130.0;0.002;20546086.0;0.10279999999999999;42491801.0;0.2126;71.783545;0.998;0.071932988
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1113474.0;0.0141;78734587.0;1089.39;1.0;0.014;0.0;0.0;201234435.0;2.784;420836356.0;2.09;132.0;0.002;21776441.0;0.1082;43669759.0;0.217;72.273983;0.998;0.072440789
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1043924.0;0.0138;75754956.0;1054.794;0.0;0.0;0.0;0.0;200016901.0;2.785;420645006.0;2.1;133.0;0.002;20828287.0;0.1041;43164737.0;0.2158;71.819653;0.998;0.071935231
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1037833.0;0.0132;78732776.0;1089.638;0.0;0.0;0.0;0.0;201217441.0;2.785;420663793.0;2.09;128.0;0.002;20722085.0;0.10300000000000001;42861873.0;0.213;72.255914;0.998;0.072385412
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1053879.0;0.0137;77001427.0;1089.718;0.0;0.0;0.0;0.0;201182625.0;2.847;420481754.0;2.09;128.0;0.002;20475114.0;0.1018;43790158.0;0.2177;70.661816;0.998;0.070777605
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1109728.0;0.014499999999999999;76409199.0;1073.166;0.0;0.0;0.0;0.0;202018060.0;2.837;419906259.0;2.08;130.0;0.002;21412739.0;0.106;42990841.0;0.21280000000000002;71.199782;0.998;0.071350908
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1041545.0;0.013600000000000001;76412155.0;1074.253;0.0;0.0;0.0;0.0;201454812.0;2.832;419649921.0;2.08;132.0;0.002;21064355.0;0.10460000000000001;43266537.0;0.2148;71.130514;0.998;0.071246321
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1004168.0;0.0128;78186992.0;1123.445;0.0;0.0;0.0;0.0;198729190.0;2.855;420534602.0;2.12;132.0;0.002;19898671.0;0.1001;41881211.0;0.2107;69.595718;0.998;0.06974908
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1114191.0;0.014199999999999999;78708529.0;1079.782;0.0;0.0;0.0;0.0;202982538.0;2.785;420558406.0;2.07;129.0;0.002;21824091.0;0.1075;43444731.0;0.214;72.892979;0.998;0.07301107
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1092659.0;0.0139;78745937.0;1080.778;0.0;0.0;0.0;0.0;202905192.0;2.785;420754736.0;2.07;131.0;0.002;22682622.0;0.1118;44990451.0;0.2217;72.860445;0.998;0.072983056
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1096189.0;0.0139;78741684.0;1087.3;1.0;0.014;0.0;0.0;201665270.0;2.785;420750821.0;2.09;134.0;0.002;21639906.0;0.1073;43699404.0;0.2167;72.419498;0.998;0.072576737
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1057318.0;0.0139;75881913.0;1058.604;0.0;0.0;0.0;0.0;199632389.0;2.785;420507314.0;2.11;131.0;0.002;20478008.0;0.1026;41966258.0;0.2102;71.681126;0.998;0.071802353
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1026554.0;0.013500000000000002;75863386.0;1057.553;0.0;0.0;0.0;0.0;200949459.0;2.801;420307260.0;2.09;128.0;0.002;21207567.0;0.10550000000000001;43391885.0;0.2159;71.734818;0.998;0.071880771
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1039165.0;0.013300000000000001;77959778.0;1116.685;0.0;0.0;0.0;0.0;199481409.0;2.857;419664509.0;2.1;133.0;0.002;20774897.0;0.1041;43404646.0;0.21760000000000002;69.81361;0.998;0.069970136
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1101911.0;0.013999999999999999;78798253.0;1082.696;0.0;0.0;1.0;0.014;202684636.0;2.785;420999685.0;2.08;130.0;0.002;21619987.0;0.1067;45155843.0;0.2228;72.779642;0.998;0.072894424
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1041664.0;0.013500000000000002;76998121.0;1090.36;0.0;0.0;0.0;0.0;199754558.0;2.829;419911583.0;2.1;133.0;0.002;20509522.0;0.1027;42316465.0;0.2118;70.617147;0.998;0.0707623
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1096035.0;0.0139;78733721.0;1089.689;0.0;0.0;0.0;0.0;201199679.0;2.785;420627564.0;2.09;130.0;0.002;21074566.0;0.1047;42597560.0;0.21170000000000003;72.253355;0.998;0.072396574
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1078588.0;0.0143;75613468.0;1051.002;1.0;0.014;0.0;0.0;200360822.0;2.785;420615581.0;2.1;134.0;0.002;21100816.0;0.10529999999999999;42394228.0;0.2116;71.944171;0.998;0.07207052
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1042986.0;0.013600000000000001;76858734.0;1085.328;0.0;0.0;0.0;0.0;199454499.0;2.817;419899902.0;2.11;133.0;0.002;20145649.0;0.10099999999999999;41786529.0;0.2095;70.816109;0.998;0.070959835
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1116486.0;0.014199999999999999;78740246.0;1089.861;0.0;0.0;0.0;0.0;201196916.0;2.785;420712336.0;2.09;131.0;0.002;21507669.0;0.1069;43327011.0;0.21530000000000002;72.247999;0.998;0.072389113
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1038595.0;0.013500000000000002;77032726.0;1091.588;0.0;0.0;0.0;0.0;199575596.0;2.828;419854235.0;2.1;133.0;0.002;20274940.0;0.1016;42369139.0;0.21230000000000002;70.569404;0.998;0.07072223
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1120222.0;0.0146;76529235.0;1077.064;0.0;0.0;0.0;0.0;202812253.0;2.854;420552922.0;2.07;132.0;0.002;21977109.0;0.1084;43763309.0;0.2158;71.053541;0.998;0.071168426
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1112927.0;0.0141;78734629.0;1084.074;0.0;0.0;0.0;0.0;202257091.0;2.785;420810925.0;2.08;132.0;0.002;21242599.0;0.105;43443367.0;0.2148;72.628487;0.998;0.072742697
"./build/Benchmark/adevs_devstone classic  -w 3 -d 3 -t 4000000";"adevs_devstone";3;3;4000000;1070616.0;0.0139;76948001.0;1088.364;1.0;0.014;0.0;0.0;201211504.0;2.846;420505006.0;2.09;134.0;0.002;21137769.0;0.1051;42994660.0;0.2137;70.700639;0.998;0.070832304
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1572762.0;0.0155;101625191.0;1058.057;0.0;0.0;0.0;0.0;259267839.0;2.699;544048877.0;2.1;133.0;0.001;28911523.0;0.1115;59861012.0;0.2309;96.048851;0.999;0.096173555
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1540354.0;0.0152;101595622.0;1080.959;0.0;0.0;0.0;0.0;259266404.0;2.759;544014733.0;2.1;134.0;0.001;27475776.0;0.106;54470981.0;0.2101;93.986557;0.999;0.094121577
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1525958.0;0.015;101622696.0;1080.945;0.0;0.0;0.0;0.0;259273368.0;2.758;543872814.0;2.1;136.0;0.001;27345064.0;0.10550000000000001;55540809.0;0.21420000000000003;94.012807;0.999;0.094139814
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1513264.0;0.0149;101638976.0;1087.091;0.0;0.0;1.0;0.011;259284184.0;2.773;543955442.0;2.1;133.0;0.001;26837866.0;0.1035;53725790.0;0.2072;93.496269;0.999;0.093628247
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1550054.0;0.0152;101662042.0;1074.595;0.0;0.0;1.0;0.011;259279529.0;2.741;543875548.0;2.1;135.0;0.001;28664101.0;0.1106;55931501.0;0.2157;94.605001;0.999;0.094700197
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1573283.0;0.0155;101612246.0;1078.92;0.0;0.0;0.0;0.0;259273174.0;2.753;543845642.0;2.1;132.0;0.001;27877151.0;0.1075;54670539.0;0.2109;94.179599;0.999;0.094282362
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1534118.0;0.0151;101619888.0;1082.643;0.0;0.0;0.0;0.0;259283137.0;2.762;543927062.0;2.1;130.0;0.001;27612331.0;0.1065;55124220.0;0.2126;93.862787;0.999;0.093970621
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1541415.0;0.0152;101619920.0;1081.729;0.0;0.0;0.0;0.0;259275828.0;2.76;543897584.0;2.1;134.0;0.001;27246187.0;0.1051;55128676.0;0.2126;93.942092;0.999;0.094046514
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1537395.0;0.0151;101600146.0;1083.358;1.0;0.011;0.0;0.0;259243023.0;2.764;543836371.0;2.1;136.0;0.001;27017022.0;0.1042;54334095.0;0.2096;93.782632;0.999;0.093890057
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1532020.0;0.0151;101625253.0;1064.477;0.0;0.0;0.0;0.0;259272049.0;2.716;543930968.0;2.1;132.0;0.001;29278560.0;0.11289999999999999;58154386.0;0.2243;95.469622;0.999;0.095567186
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1582141.0;0.015600000000000001;101629918.0;1079.338;0.0;0.0;0.0;0.0;259269984.0;2.754;543913905.0;2.1;130.0;0.001;27830410.0;0.1073;55148692.0;0.2127;94.15948;0.999;0.094263276
